"Saboteur: The Duel","Saboteur: The Duel",3051,"168215",False
"Sagrada","Sagrada",1980,"199561",True
"Sagrada: 5 & 6 Player Expansion","Sagrada: 5 & 6 Player Expansion",3577,"244262",False
"Saint Malo","Saint Malo",2851,"117960",False
"Salem","Salem",1466,"35395",False
"Samurai Spirit","Samurai Spirit",3347,"158900",False
"Samurai Vassal","Samurai Vassal",2453,"234101",False
"San, Ni, Ichi","San, Ni, Ichi",1388,"175086",False
"Sanctum","Sanctum",3394,"276830",True
"Sanctum","Sanctum",3422,"276830",True
"Sanitarium","Sanitarium",709,"97824",True
"Santorini","Santorini",1851,"194655",True
"Scarabya","Scarabya",2277,"244330",False
"Scare It!","Scare It!",2330,"230266",False
"Schmatzspatz","Schmatzspatz",2356,"148533",False
"Schotten Totten","Schotten Totten",2523,"372",False
"Schrodinger's Cats","Schrödinger's Cats",2923,"172235",False
"Schuttel's","Schüttel's",2395,"234846",False
"Scorpius Freighter","Scorpius Freighter",2661,"256669",False
"Scythe","Scythe",1602,"169786",False
"Scythe","Scythe",3584,"169786",False
"Second Chance","Second Chance",2907,"265683",True
"Secret Hitler","Secret Hitler",3003,"188834",False
"Secret Hitler","Secret Hitler",1900,"188834",False
"Secrets","Secrets",1825,"200847",True
"Seikatsu","Seikatsu",1866,"216428",False
"Sekigahara: The Unification of Japan","Sekigahara: The Unification of Japan",718,"25021",False
"Sellswords","Sellswords",1515,"159868",True
"Sengoku Domino","Sengoku Domino",3554,"250951",False
"Sentient","Sentient",1792,"223855",False
"Sentinel Tactics: The Flame of Freedom","Sentinel Tactics: The Flame of Freedom",3166,"146408",False
"Set a Watch","Set a Watch",3357,"228855",False
"Shadow Hunters","Shadow Hunters",727,"24068",False
"Shadowrift","Shadowrift",2987,"112092",False
"Shadowrun: Sprawl Ops","Shadowrun: Sprawl Ops",3369,"253087",False
"Shadows in Kyoto","Shadows in Kyoto",2448,"229741",False
"Shadows: Amsterdam","Shadows: Amsterdam",2480,"246297",False
"Shadowscape","Shadowscape",2478,"200359",False
"Sheriff of Nottingham","Sheriff of Nottingham",3175,"157969",False
"Sheriff of Nottingham","Sheriff of Nottingham",1618,"157969",False
"Sheriff of Nottingham","Sheriff of Nottingham",2864,"157969",False
"Sheriff of Nottingham","Sheriff of Nottingham",1955,"157969",False
"Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures","Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures",1753,"204305",False
"Shifting Realms","Shifting Realms",2528,"201446",False
"The Shining","The Shining",3538,"298352",True
"Shipwrights of the North Sea","Shipwrights of the North Sea",2117,"75547",False
"Shogunate","Shogunate",2409,"183361",False
"Shop 'N Time","Shop 'N Time",3468,"220672",False
"Shuffle Grand Prix","Shuffle Grand Prix",3550,"256967",False
"Shuffle Grand Prix","Shuffle Grand Prix",3235,"256967",False
"Side Quest","Side Quest",3331,"178450",False
"Sierra West","Sierra West",2977,"257066",False
"Silver","Silver",3201,"278553",False
"Silver","Silver",3200,"278553",False
"Simon's Cat Card Game","Simon's Cat Card Game",1436,"188614",False
"Sinister Six","Sinister Six",3199,"280281",False
"Six Making","Six Making",3328,"149910",False
"Skybridge","Skybridge",744,"23329",False
"Skylands","Skylands",2593,"254976",False
"Slap It!","Slap It!",2853,"216629",False
"Small World","Small World",746,"40692",False
"Small World","Small World",1533,"40692",False
"Small World","Small World",2831,"40692",False
"Smartphone Inc.","Smartphone Inc.",2671,"246684",False
"Smash Up","Smash Up",2602,"122522",False
"Smash Up","Smash Up",1142,"122522",False
"Smash Up: Munchkin","Smash Up: Munchkin",1565,"162559",False
"Smile","Smile",2471,"227893",True
"Snake Oil","Snake Oil",3495,"113289",True
"Snowman Dice","Snowman Dice",3403,"271038",False
"Someone Has Died","Someone Has Died",2243,"223327",False
"Somnium: Rise of Laputa","Somnium: Rise of Laputa",2881,"255255",False
"Sorcerer","Sorcerer",3317,"181819",True
"Sorcerer & Stones","Sorcerer & Stones",2457,"235767",False
"Sorcerer City","Sorcerer City",3524,"235014",False
"Soviet Kitchen Unleashed","Soviet Kitchen Unleashed",2769,"260407",False
"Space Battle Lunchtime Card Game","Space Battle Lunchtime Card Game",3528,"299074",False
"Space Gate Odyssey","Space Gate Odyssey",3022,"266179",False
"Space Park","Space Park",2889,"243358",False
"SPANC: Space Pirate Amazon Ninja Catgirls","SPANC: Space Pirate Amazon Ninja Catgirls",2504,"14535",False
"Sparkle*Kitty","Sparkle*Kitty",1814,"220547",False
"Sparkle*Kitty Nights","Sparkle*Kitty Nights",2875,"252277",False
"Speechless","Speechless",1665,"196105",True
"Spinderella","Spinderella",2378,"171129",False
"Spirit Island","Spirit Island",1727,"162886",False
"Spirits of the Rice Paddy","Spirits of the Rice Paddy",2623,"149119",False
"Splendor","Splendor",2402,"148228",False
"Splendor","Splendor",1972,"148228",False
"Splendor","Splendor",1238,"148228",False
"Spot It!","Spot It!",3029,"119008",False
"Spot It!","Spot It!",1837,"119008",False
"Spot It!","Spot It!",3030,"119008",False
"Spot It!","Spot It!",3028,"119008",False
"Spot It!","Spot It!",3027,"119008",False
"Spyfall","Spyfall",2613,"166384",False
"SpyNet","SpyNet",3108,"229006",False
"Spyrush","Spyrush",1583,0,True
"Squad Leader","Squad Leader",1875,"1035",False
"Squire for Hire","Squire for Hire",3077,"287780",False
"Squirmish","Squirmish",2222,"199497",False
"Star Cartel","Star Cartel",2008,"221233",False
"Star Fluxx","Star Fluxx",767,"102104",False
"Star Munchkin","Star Munchkin",1734,"4095",False
"Star Realms: Frontiers","Star Realms: Frontiers",3334,"230253",True
"Star Trek Chrono-Trek","Star Trek Chrono-Trek",3505,"268276",False
"Star Trek Chrono-Trek","Star Trek Chrono-Trek",3034,"268276",False
"Star Trek: Ascendancy","Star Trek: Ascendancy",2179,"193949",False
"Star Trek: Five-Year Mission","Star Trek: Five-Year Mission",3170,"178613",False
"Star Wars: Outer Rim","Star Wars: Outer Rim",3087,"271896",False
"The Stars Align","The Stars Align",2878,"262262",False
"Starship Samurai","Starship Samurai",2325,"245357",False
"Status Report!","Status Report!",2960,"224937",False
"Steam Park","Steam Park",2145,"121410",False
"Stellar Leap","Stellar Leap",3527,"230570",False
"Stitches: A Card Game of Monstrous Proportions","Stitches: A Card Game of Monstrous Proportions",1609,"205459",False
"Stone Age","Stone Age",780,"34635",True
"Stone Age","Stone Age",2160,"34635",True
"Stone Age: Anniversary","Stone Age: Anniversary",2848,"260678",False
"Stonehenge","Stonehenge",781,"183",False
"Story War","Story War",784,"137550",False
"Strange Vending Machine","Strange Vending Machine",2670,"251854",False
"Stratego","Stratego",2022,"1917",True
"Strawberry Ninja","Strawberry Ninja",2093,"221643",False
"Streaming","Streaming",2699,"257669",False
"CapCom Street Fighter Deck-Building Game","CapCom Street Fighter Deck-Building Game",3581,"145888",False
"Stripes","Stripes",3531,"202584",False
"Student Bodies","Student Bodies",1219,"132799",False
"Subatomic: An Atom Building Game","Subatomic: An Atom Building Game",2389,"207910",False
"Subtext","Subtext",2906,"265684",False
"Succulent","Succulent",3522,"299372",False
"Summer Camp","Summer Camp",3574,"337787",True
"Summoner Wars: Master Set","Summoner Wars: Master Set",791,"93260",False
"Sunny Day","Sunny Day",3329,"231960",False
"Super Camelot","Super Camelot",3504,"257445",False
"Super Hack Override","Super Hack Override",2546,"201971",False
"Super Kitty Bug Slap","Super Kitty Bug Slap",2499,"234316",False
"Super Motherload","Super Motherload",3526,"162286",False
"Super Munchkin","Super Munchkin",792,"16933",False
"Super Punch Fighter","Super Punch Fighter",2865,"276641",False
"Superfight","Superfight",1203,"139443",False
"Surfer","Surfer",2798,"260383",False
"Survive: Escape from Atlantis!","Survive: Escape from Atlantis!",1809,"315048",True
"Sushi Go Party!","Sushi Go Party!",1592,"192291",False
"Sushi Go!","Sushi Go!",1135,"133473",False
"Sushi Roll","Sushi Roll",3475,"271869",False
"Ta-Da!","Ta-Da!",1688,"203716",False
"Tag City","Tag City",2643,"257667",False
"Take 5","Take 5",3052,"10104",False
"Takenoko","Takenoko",800,"70919",False
"Tales & Games: The Hare & the Tortoise","Tales & Games: The Hare & the Tortoise",3157,"130176",False
"Tally Ho!","Tally Ho!",1474,"908",True
"Tannhauser","Tannhäuser",1359,"25261",False
"Tapestry","Tapestry",3392,"286096",True
"Tattoo Stories","Tattoo Stories",3247,"276416",False
"The Tea Dragon Society Card Game","The Tea Dragon Society Card Game",2234,"236709",False
"TEAM3 PINK","TEAM3 PINK",3012,"247694",False
"Teen Titans GO! Deck-Building Game","Teen Titans GO! Deck-Building Game",2615,"221369",False
"Telestrations","Telestrations",809,"46213",False
"Telestrations After Dark","Telestrations After Dark",2376,"173761",False
"Tem-Purr-A","Tem-Purr-A",2521,"95386",False
"Teotihuacan: City of Gods","Teotihuacan: City of Gods",2697,"229853",False
"Terra Mystica","Terra Mystica",1090,"120677",False
"Terra Nova","Terra Nova",811,"20022",True
"Terraforming Mars","Terraforming Mars",1704,"167791",False
"Terraforming Mars","Terraforming Mars",1610,"167791",False
"Terramara","Terramara",3423,"272427",False
"Terror Below","Terror Below",2969,"270138",False
"That's a Question!","That's a Question!",2940,"226322",False
"That's Not Lemonade","That's Not Lemonade",3225,"254923",False
"The Treasure of Montecristo Island","The Treasure of Montecristo Island",3576,"309852",False
"This Game Goes to Eleven","This Game Goes to Eleven",2944,"257411",False
"Thornwatch","Thornwatch",2244,"159011",False
"Three Cheers for Master","Three Cheers for Master",1382,"175961",False
"Three Kingdoms Redux","Three Kingdoms Redux",1499,"145371",False
"Throne of Allegoria","Throne of Allegoria",3437,"282438",False
"Through the Ages: A New Story of Civilization","Through the Ages: A New Story of Civilization",2156,"182028",False
"Through the Ages: A New Story of Civilization","Through the Ages: A New Story of Civilization",848,"182028",False
"Through the Ages: A New Story of Civilization","Through the Ages: A New Story of Civilization",2935,"182028",False
"Through the Desert","Through the Desert",849,"503",False
"Thunderstone Quest","Thunderstone Quest",2662,"215341",False
"Ticket to Ride","Ticket to Ride",2065,"9209",False
"Ticket to Ride","Ticket to Ride",2985,"9209",False
"Ticket to Ride","Ticket to Ride",1751,"9209",False
"Ticket to Ride: Europe","Ticket to Ride: Europe",2064,"14996",False
"Ticket to Ride: Europe","Ticket to Ride: Europe",2986,"14996",False
"Ticket to Ride: First Journey (U.S.","Ticket to Ride: First Journey (U.S.)",1982,"205125",False
"Ticket to Ride: Germany","Ticket to Ride: Germany",1797,"225244",False
"Ticket to Ride Map Collection: Volume 7  Japan & Italy","Ticket to Ride Map Collection: Volume 7 – Japan & Italy",3292,"288679",False
"Ticket to Ride: New York","Ticket to Ride: New York",2841,"253284",False
"Ticket to Ride: New York","Ticket to Ride: New York",2393,"253284",False
"Ticket to Ride: Nordic Countries","Ticket to Ride: Nordic Countries",858,"31627",True
"Ticket to Ride: Rails & Sails","Ticket to Ride: Rails & Sails",1550,"202670",False
"Tigris & Euphrates","Tigris & Euphrates",2858,"42",False
"Tiki Topple","Tiki Topple",863,"34373",False
"Tile Chess","Tile Chess",1571,"581",False
"Time Chase","Time Chase",2950,"276924",False
"Tiny Epic Defenders","Tiny Epic Defenders",3213,"155708",False
"Tiny Epic Defenders","Tiny Epic Defenders",1241,"155708",False
"Tiny Epic Defenders: The Dark War","Tiny Epic Defenders: The Dark War",3209,"228935",False
"Tiny Epic Galaxies","Tiny Epic Galaxies",3211,"163967",False
"Tiny Epic Galaxies: Beyond the Black","Tiny Epic Galaxies: Beyond the Black",3214,"200544",False
"Tiny Epic Kingdoms","Tiny Epic Kingdoms",1298,"148951",False
"Tiny Epic Mechs","Tiny Epic Mechs",3210,"257283",False
"Tiny Epic Quest","Tiny Epic Quest",1656,"201921",False
"Tiny Epic Western","Tiny Epic Western",3215,"180852",False
"Tiny Towns","Tiny Towns",3395,"265736",False
"ToeShamBo","ToeShamBo",2882,"258723",False
"Tokaido","Tokaido",873,"123540",False
"TOKYO COIN LAUNDRY","TOKYO COIN LAUNDRY",3549,"257197",False
"TOKYO GAME SHOW","TOKYO GAME SHOW",3548,"268250",False
"Tokyo Highway","Tokyo Highway",2908,"261901",True
"TOKYO JIDOHANBAIKI","TOKYO JIDOHANBAIKI",2282,"236365",False
"TOKYO JUTAKU","TOKYO JUTAKU",2283,"235360",False
"TOKYO METRO","TOKYO METRO",2284,"235344",False
"TOKYO TSUKIJI MARKET","TOKYO TSUKIJI MARKET",3547,"257198",False
"Toledo","Toledo",3579,"34599",False
"TomaTomato","TomaTomato",2285,"256479",False
"Top Gun Strategy Game","Top Gun Strategy Game",3553,"294348",True
"Topiary","Topiary",2133,"210900",False
"Tournament at Camelot","Tournament at Camelot",3344,"216632",False
"Town Builder: Coevorden","Town Builder: Coevorden",3323,"255633",False
"Trails of Tucana","Trails of Tucana",3380,"283864",False
"Trainmaker","Trainmaker",2604,"129091",False
"Trajan","Trajan",2826,"102680",True
"Trambahn","Trambahn",2167,"175293",False
"Transatlantic","Transatlantic",1998,"163805",True
"Trapwords","Trapwords",2934,"257527",False
"Trash Pandas","Trash Pandas",2773,"216439",True
"Treasure Island","Treasure Island",2439,"242639",True
"Trellis","Trellis",2879,"202582",True
"Trial by Trolley","Trial by Trolley",3561,"282171",False
"Tribe","Tribe",2362,"235760",True
"Tricks and the Phantom","Tricks and the Phantom",2979,"242325",False
"Trismegistus: The Ultimate Formula","Trismegistus: The Ultimate Formula",3430,"281442",False
"Troika","Troika",2286,"240822",True
"Trollfjord","Trollfjord",2636,"257073",False
"Trump, Tricks, Game!","Trump, Tricks, Game!",3264,"15261",False
"Tsuro","Tsuro",895,"16992",False
"Tulip Bubble","Tulip Bubble",2009,"229414",False
"Turin Market","Turin Market",2496,"196392",False
"Twilight Imperium (Fourth Edition","Twilight Imperium (Fourth Edition)",2164,"233078",False
"Twilight Imperium (Fourth Edition","Twilight Imperium (Fourth Edition)",1812,"233078",False
"Twilight of the Gods","Twilight of the Gods",3066,"206904",False
"Twilight Struggle","Twilight Struggle",1462,"12333",False
"Twin It!","Twin It!",2772,"222887",False
"Two Khans","Two Khans",3298,"286892",False
"Two Rooms and a Boom","Two Rooms and a Boom",3236,"134352",False
"Tybor the Builder","Tybor the Builder",1779,"234621",False
"Tzolk'in: The Mayan Calendar","Tzolk'in: The Mayan Calendar",2107,"126163",False
"Ubongo","Ubongo",1409,"16986",False
"Ubongo Extreme","Ubongo Extreme",911,"31479",False
"Ubongo: Duel","Ubongo: Duel",910,"34969",False
"Ubongo! Fun-Size Edition","Ubongo! Fun-Size Edition",2447,"266421",False
"Ukubuwa","Ukubuwa",2633,"268682",False
"Underwater Cities","Underwater Cities",2690,"247763",False
"Underwater Cities","Underwater Cities",3289,"247763",False
"Unexploded Cow","Unexploded Cow",914,"1690",False
"Unicorn Glitterluck: Cloud Stacking","Unicorn Glitterluck: Cloud Stacking",3243,"269623",False
"Unicorn Glitterluck: Cloud Stacking","Unicorn Glitterluck: Cloud Stacking",1680,"269623",False
"Unmatched: Battle of Legends, Volume One","Unmatched: Battle of Legends, Volume One",3473,"274637",False
"UNO","UNO",2058,"2223",False
"Unstable Unicorns","Unstable Unicorns",2202,"234190",False
"Until Daylight","Until Daylight",2997,"260635",False
"Untold: Adventures Await","Untold: Adventures Await",3072,"226588",False
"Uxmal","Uxmal",3387,"286829",False
"Valletta","Valletta",1839,"218920",False
"Valley of the Vikings","Valley of the Vikings",3371,"269526",False
"Vast: The Crystal Caverns","Vast: The Crystal Caverns",1574,"170416",False
"Vegas Wits & Wagers","Vegas Wits & Wagers",3203,"229967",False
"Velociraptor! Cannibalism!","Velociraptor! Cannibalism!",1083,"120906",False
"Venture Party","Venture Party",2171,"208360",False
"Venture Party","Venture Party",2094,"208360",False
"Visitor in Blackwood Grove","Visitor in Blackwood Grove",2142,"231223",False
"Volcanic Isle","Volcanic Isle",3155,"280143",False
"Wakening Lair","Wakening Lair",2560,"239877",False
"Walk the Plank: Deluxe Edition","Walk the Plank: Deluxe Edition",3185,"219621",False
"The Walking Dead: Something to Fear","The Walking Dead: Something to Fear",3516,"266842",False
"Walking in Burano","Walking in Burano",2626,"257769",False
"Walls of York","Walls of York",3081,"247980",False
"War Chest","War Chest",2607,"249259",False
"Warsaw: City of Ruins","Warsaw: City of Ruins",2658,"206803",False
"Wasteland Express Delivery Service","Wasteland Express Delivery Service",3196,"195560",False
"Waterworks","Waterworks",3044,"333",False
"Wavelength","Wavelength",3541,"262543",True
"Wazabi","Wazabi",1695,"48979",False
"We Didn't Playtest This At All","We Didn't Playtest This At All",939,"31016",False
"We're Doomed!","We're Doomed!",2874,"264806",False
"Weave","Weave",3337,0,False
"Web of Spies","Web of Spies",2903,"300148",True
"Welcome To...","Welcome To...",2763,"233867",False
"Werewords Deluxe Edition","Werewords Deluxe Edition",2422,"245422",False
"What's Up","What's Up",2329,"201054",False
"Whitehall Mystery","Whitehall Mystery",2071,"190082",False
"Whozit?","Whozit?",3477,"218126",False
"Wildlands","Wildlands",2485,"244654",True
"Wingspan","Wingspan",2836,"266192",False
"Wits & Wagers","Wits & Wagers",1465,"20100",False
"Wok Star","Wok Star",2296,"71655",False
"Wordsmith","Wordsmith",3309,"274296",True
"Wordwright","Wordwright",1324,"186690",False
"Works, the","Works, the",2353,0,True
"World Championship Russian Roulette","World Championship Russian Roulette",1780,"179245",False
"World Shapers","World Shapers",3057,"270635",False
"Ya Blew It!","Ya Blew It!",2228,"247191",False
"YeahNOPE","YeahNOPE",2229,"247185",False
"Yogi","Yogi",1893,"224271",False
"YOU are the Maniac!","YOU are the Maniac!",2168,"129290",False
"Yukon Airways","Yukon Airways",3433,"283294",False
"Yummy Yummy Pancake","Yummy Yummy Pancake",3238,"220741",False
"Zendo","Zendo",2313,"6830",False
"Zogen","Zogen",2427,"249289",False
"Zombie Dice","Zombie Dice",979,"62871",False
"Zombie Fluxx","Zombie Fluxx",980,"29387",False
"Zombies!!! 4: The End...","Zombies!!! 4: The End...",1112,"10167",False
